name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,sunrise,sunset
"15026, USA",2024-04-10T00:00:00,16.9,16.9,12,72.83,0,0,,0,0,25.9,10.1,219,1015.2,95,16,0,0,0,10,Overcast,cloudy,"KAGC,KPIT,F1970,KAFJ",06:49:46,19:56:07
"15026, USA",2024-04-10T01:00:00,16.8,16.8,11.7,71.8,0,0,,0,0,27.7,8.6,228,1014.9,100,16,0,0,0,10,Overcast,cloudy,"KAGC,KPIT,F1970,KAFJ",06:49:46,19:56:07
"15026, USA",2024-04-10T02:00:00,15.7,15.7,12.1,79.18,0.258,100,rain,0,0,29.5,8.1,273,1015.1,100,16,0,0,0,10,"Rain, Overcast",rain,"KAGC,KPIT,F1970,KAFJ",06:49:46,19:56:07
"15026, USA",2024-04-10T03:00:00,14.9,14.9,12.9,87.49,0.332,100,rain,0,0,31.7,8.2,239,1015.1,100,12.6,0,0,0,10,"Rain, Overcast",rain,"KAGC,KPIT,F1970,KAFJ",06:49:46,19:56:07
"15026, USA",2024-04-10T04:00:00,14.9,14.9,12.9,87.67,0.389,100,rain,0,0,24.1,11.3,211,1014.8,100,15.3,0,0,0,10,"Rain, Overcast",rain,"KAGC,KPIT,F1970,KAFJ",06:49:46,19:56:07
"15026, USA",2024-04-10T05:00:00,14.3,14.3,12.9,91.1,0.588,100,rain,0,0,22.3,12.5,217,1014.8,100,15.7,0,0,0,10,"Rain, Overcast",rain,"KAGC,KPIT,F1970,KAFJ",06:49:46,19:56:07
"15026, USA",2024-04-10T06:00:00,14.2,14.2,12.3,88.21,0.088,100,rain,0,0,22.3,11.3,209,1015,100,15.6,0,0,0,10,"Rain, Overcast",rain,"KAGC,KPIT,F1970,KAFJ",06:49:46,19:56:07
"15026, USA",2024-04-10T07:00:00,14.2,14.2,12.8,91.24,0.022,100,rain,0,0,18.4,11.2,209,1015.4,100,13.3,0,0,0,10,"Rain, Overcast",rain,"KAGC,KPIT,F1970,KAFJ",06:49:46,19:56:07
"15026, USA",2024-04-10T08:00:00,14.2,14.2,12.8,91.24,0.43,100,rain,0,0,18.4,9.5,199,1015.8,100,10.4,25,0.1,0,10,"Rain, Overcast",rain,"KAGC,KPIT,F1970,KAFJ",06:49:46,19:56:07
"15026, USA",2024-04-10T09:00:00,14.2,14.2,12.9,91.51,0,0,,0,0,20.5,8.3,191,1015.8,100,14.9,67,0.2,1,10,Overcast,cloudy,"KAGC,KPIT,F1970,KAFJ",06:49:46,19:56:07
"15026, USA",2024-04-10T10:00:00,14.8,14.8,12.9,88.32,0.037,100,rain,0,0,22.3,11.5,207,1015.9,100,15.6,107,0.4,1,10,"Rain, Overcast",rain,"KAGC,KPIT,F1970,KAFJ",06:49:46,19:56:07
"15026, USA",2024-04-10T11:00:00,15.5,15.5,12.9,84.59,0,0,,0,0,22.3,13.2,207,1015.9,100,15.9,186,0.7,2,10,Overcast,cloudy,"KAGC,KPIT,F1970,KAFJ",06:49:46,19:56:07
"15026, USA",2024-04-10T12:00:00,16.9,16.9,11.9,72.42,0,0,,0,0,22.3,13.3,191,1016,100,15.6,178,0.6,2,10,Overcast,cloudy,"KAGC,KPIT,F1970,KAFJ",06:49:46,19:56:07
"15026, USA",2024-04-10T13:00:00,17.1,17.1,11.9,71.28,0,0,,0,0,18.4,12.8,199,1015.8,99.2,16,141,0.5,1,10,Overcast,cloudy,"KAGC,KPIT,F1970,KAFJ",06:49:46,19:56:07
"15026, USA",2024-04-10T14:00:00,17.7,17.7,11.9,68.65,0,0,,0,0,18.4,6,200,1015.6,100,16,260,0.9,3,10,Overcast,cloudy,"KAGC,KPIT,F1970,KAFJ",06:49:46,19:56:07
"15026, USA",2024-04-10T15:00:00,18.2,18.2,12.3,68.26,0,0,,0,0,18.4,5.8,270,1015.3,100,16,255,0.9,3,10,Overcast,cloudy,"KAGC,KPIT,F1970,KAFJ",06:49:46,19:56:07
"15026, USA",2024-04-10T16:00:00,17.9,17.9,12.3,69.94,0,0,,0,0,16.6,1.2,338,1014.6,100,16,125,0.5,1,10,Overcast,cloudy,"KAGC,KPIT,F1970,KAFJ",06:49:46,19:56:07
"15026, USA",2024-04-10T17:00:00,18.4,18.4,12.3,67.92,0,0,,0,0,13,0.7,10,1014.5,100,16,213,0.8,2,10,Overcast,cloudy,"KAGC,KPIT,F1970,KAFJ",06:49:46,19:56:07
"15026, USA",2024-04-10T18:00:00,18.7,18.7,11.9,64.6,0,0,,0,0,24.1,0.5,6,1014,100,16,131,0.5,1,10,Overcast,cloudy,"KAGC,KPIT,F1970,KAFJ",06:49:46,19:56:07
"15026, USA",2024-04-10T19:00:00,17.3,17.3,12.9,75.52,0,0,,0,0,11.2,7.3,83,1013.7,100,16,41,0.1,0,10,Overcast,cloudy,"KAGC,KPIT,F1970,KAFJ",06:49:46,19:56:07
"15026, USA",2024-04-10T20:00:00,17.2,17.2,13,76.21,0.258,100,rain,0,0,13,5,61,1013.6,100,16,4,0,0,10,"Rain, Overcast",rain,"KAGC,KPIT,F1970,KAFJ",06:49:46,19:56:07
"15026, USA",2024-04-10T21:00:00,15,15,13.4,90.16,0.8,76,rain,0,0,14.8,5.4,90,1013,100,9.6,0,0,0,10,"Rain, Overcast",rain,,06:49:46,19:56:07
"15026, USA",2024-04-10T22:00:00,15,15,13.4,90.16,0.5,69,rain,0,0,18.4,7.6,100,1012,98,7.9,0,0,0,10,"Rain, Overcast",rain,,06:49:46,19:56:07
"15026, USA",2024-04-10T23:00:00,14.5,14.5,13.4,93.11,0.3,68,rain,0,0,20.5,9.4,100,1012,100,7.9,0,0,0,10,"Rain, Overcast",rain,,06:49:46,19:56:07
"15026, USA",2024-04-11T00:00:00,14.5,14.5,13.4,93.11,0,72,rain,0,0,20.5,11.2,110,1011,100,7.9,0,0,0,10,"Rain, Overcast",rain,,06:48:13,19:57:09
"15026, USA",2024-04-11T01:00:00,14.5,14.5,13.4,93.11,0,79,rain,0,0,22.3,11.2,110,1010,100,7.9,0,0,0,10,"Rain, Overcast",rain,,06:48:13,19:57:09
"15026, USA",2024-04-11T02:00:00,15,15,13.4,90.16,2.8,76,rain,0,0,22.3,11.2,110,1009,100,12.8,0,0,0,3,"Rain, Overcast",rain,,06:48:13,19:57:09
"15026, USA",2024-04-11T03:00:00,15,15,13.4,90.16,0,82,rain,0,0,22.3,13,130,1008,100,12.8,0,0,0,3,"Rain, Overcast",rain,,06:48:13,19:57:09
"15026, USA",2024-04-11T04:00:00,14.5,14.5,13.4,93.11,0.3,69,rain,0,0,22.3,13,130,1008,100,14.5,0,0,0,10,"Rain, Overcast",rain,,06:48:13,19:57:09
"15026, USA",2024-04-11T05:00:00,15,15,13.4,90.16,0,61,rain,0,0,22.3,13,130,1006,100,16.2,0,0,0,10,"Rain, Overcast",rain,,06:48:13,19:57:09
"15026, USA",2024-04-11T06:00:00,15,15,12.8,86.69,0.3,51,rain,0,0,29.5,14.8,140,1006,100,16.2,0,0,0,10,"Rain, Overcast",rain,,06:48:13,19:57:09
"15026, USA",2024-04-11T07:00:00,15,15,13.4,90.16,0,49,rain,0,0,29.5,18.4,140,1006,100,16.3,0,0,0,10,"Rain, Overcast",rain,,06:48:13,19:57:09
"15026, USA",2024-04-11T08:00:00,15.6,15.6,13.4,86.75,0.5,59,rain,0,0,33.5,22.3,130,1005,100,12.8,25,0.1,0,10,"Rain, Overcast",rain,,06:48:13,19:57:09
"15026, USA",2024-04-11T09:00:00,15.6,15.6,13.9,89.62,0,70,rain,0,0,37.1,24.1,130,1003,87,7.9,101,0.4,1,10,"Rain, Partially cloudy",rain,,06:48:13,19:57:09
"15026, USA",2024-04-11T10:00:00,16.7,16.7,13.9,83.54,0.8,76,rain,0,0,42.5,27.7,130,1003,96,6.3,49,0.2,0,10,"Rain, Overcast",rain,,06:48:13,19:57:09
"15026, USA",2024-04-11T11:00:00,17.3,17.3,13.9,80.43,0.3,83,rain,0,0,42.5,27.7,140,1002,100,7.9,126,0.5,1,10,"Rain, Overcast",rain,,06:48:13,19:57:09
"15026, USA",2024-04-11T12:00:00,17.8,17.8,14.5,81.02,1,91,rain,0,0,42.5,29.5,150,1001,100,9.5,145,0.5,1,10,"Rain, Overcast",rain,,06:48:13,19:57:09
"15026, USA",2024-04-11T13:00:00,18.9,18.9,14.5,75.62,1,81,rain,0,0,42.5,29.5,150,999,100,11.1,226,0.8,2,10,"Rain, Overcast",rain,,06:48:13,19:57:09
"15026, USA",2024-04-11T14:00:00,19.5,19.5,15,75.23,4.8,45,rain,0,0,46.4,29.5,150,998,82,11.1,336,1.2,3,10,Partially cloudy,partly-cloudy-day,,06:48:13,19:57:09
"15026, USA",2024-04-11T15:00:00,20,20,15,72.93,0.8,48,rain,0,0,48.2,33.5,150,997,76,14.5,343,1.2,3,10,"Rain, Partially cloudy",rain,,06:48:13,19:57:09
"15026, USA",2024-04-11T16:00:00,21.7,21.7,15.6,68.27,1,53,rain,0,0,50,33.5,150,995,70,14.5,273,1,3,10,"Rain, Partially cloudy",rain,,06:48:13,19:57:09
"15026, USA",2024-04-11T17:00:00,21.2,21.2,15,67.73,0.8,80,rain,0,0,51.8,35.3,150,993,73,16.3,378,1.4,4,10,"Rain, Partially cloudy",rain,,06:48:13,19:57:09
"15026, USA",2024-04-11T18:00:00,21.2,21.2,15,67.73,2,80,rain,0,0,50,35.3,140,992,100,14.5,172,0.6,2,10,"Rain, Overcast",rain,,06:48:13,19:57:09
"15026, USA",2024-04-11T19:00:00,20.6,20.6,14.5,68.05,2.3,90,rain,0,0,48.2,31.3,170,991,100,11.1,133,0.5,1,10,"Rain, Overcast",rain,,06:48:13,19:57:09
"15026, USA",2024-04-11T20:00:00,18.9,18.9,13.9,72.73,9.8,91,rain,0,0,44.3,27.7,180,990,99,7.9,81,0.3,0,10,"Rain, Overcast",rain,,06:48:13,19:57:09
"15026, USA",2024-04-11T21:00:00,16.7,16.7,13.4,80.87,4.1,91,rain,0,0,42.5,29.5,160,990,98,7.9,0,0,0,10,"Rain, Overcast",rain,,06:48:13,19:57:09
"15026, USA",2024-04-11T22:00:00,16.2,16.2,12.8,80.28,2,91,rain,0,0,40.7,29.5,190,990,97,7.9,0,0,0,10,"Rain, Overcast",rain,,06:48:13,19:57:09
"15026, USA",2024-04-11T23:00:00,15,15,12.3,83.9,1.5,91,rain,0,0,40.7,27.7,210,989,97,6.3,0,0,0,10,"Rain, Overcast",rain,,06:48:13,19:57:09
"15026, USA",2024-04-12T00:00:00,14.5,14.5,11.2,80.58,0.5,91,rain,0,0,42.5,27.7,220,989,96,6.3,0,0,0,10,"Rain, Overcast",rain,,06:46:40,19:58:12
"15026, USA",2024-04-12T01:00:00,13.4,13.4,10.6,83.15,0.3,91,rain,0,0,46.4,29.5,230,988,95,6.3,0,0,0,10,"Rain, Overcast",rain,,06:46:40,19:58:12
"15026, USA",2024-04-12T02:00:00,12.8,12.8,10,83.08,6.1,83,rain,0,0,51.8,31.3,230,988,94,6.3,0,0,0,10,"Rain, Overcast",rain,,06:46:40,19:58:12
"15026, USA",2024-04-12T03:00:00,11.7,11.7,8.9,82.95,0,83,rain,0,0,55.4,33.5,230,990,93,9.6,0,0,0,10,"Rain, Overcast",rain,,06:46:40,19:58:12
"15026, USA",2024-04-12T04:00:00,10.6,10.6,8.4,86.26,0,83,rain,0,0,57.2,35.3,240,992,93,13,0,0,0,10,"Rain, Overcast",rain,,06:46:40,19:58:12
"15026, USA",2024-04-12T05:00:00,10,6.2,7.3,83.31,0.3,83,rain,0,0,59.4,35.3,240,993,92,16.3,0,0,0,10,"Rain, Overcast",rain,,06:46:40,19:58:12
"15026, USA",2024-04-12T06:00:00,9.5,5.5,6.7,82.68,0,83,rain,0,0,57.2,35.3,240,994,92,16.3,4,0,0,10,"Rain, Overcast",rain,,06:46:40,19:58:12
"15026, USA",2024-04-12T07:00:00,9.2,5.2,6.5,83.21,0,91,rain,0,0,54.7,34.6,235,995,91.5,16.3,7,0,0,10,"Rain, Overcast",rain,,06:46:40,19:58:12
"15026, USA",2024-04-12T08:00:00,8.9,4.8,6.2,83.17,1.1,91,rain,0,0,51.8,33.5,230,996,91,16.3,11,0,0,10,"Rain, Overcast",rain,,06:46:40,19:58:12
"15026, USA",2024-04-12T09:00:00,9.1,5.1,6.4,83.2,0,91,rain,0,0,52.9,34.2,233.3,997,90.3,15.5,47,0.2,0,10,"Rain, Overcast",rain,,06:46:40,19:58:12
"15026, USA",2024-04-12T10:00:00,9.3,5.3,6.5,82.65,0,91,rain,0,0,54.4,34.6,236.7,997,89.7,14.8,82,0.3,1,10,"Rain, Partially cloudy",rain,,06:46:40,19:58:12
"15026, USA",2024-04-12T11:00:00,9.5,5.5,6.7,82.68,0.5,91,rain,0,0,55.4,35.3,240,997,89,14,118,0.4,1,10,"Rain, Partially cloudy",rain,,06:46:40,19:58:12
"15026, USA",2024-04-12T12:00:00,9.7,5.7,6.5,80.46,0,98,rain,0,0,56.2,36,240,998,88.3,11.3,121,0.4,1,10,"Rain, Partially cloudy",rain,,06:46:40,19:58:12
"15026, USA",2024-04-12T13:00:00,9.8,5.9,6.4,79.37,0,98,rain,0,0,56.5,36.4,240,998,87.7,8.5,124,0.4,1,10,"Rain, Partially cloudy",rain,,06:46:40,19:58:12
"15026, USA",2024-04-12T14:00:00,10,6.1,6.2,77.24,1.5,98,rain,0,0,57.2,37.1,240,1002,87,5.8,127,0.5,1,10,"Rain, Partially cloudy",rain,,06:46:40,19:58:12
"15026, USA",2024-04-12T15:00:00,9.8,5.8,6,77.21,0,98,rain,0,0,59,37.8,243.3,1002,87,5.3,104,0.4,1,10,"Rain, Partially cloudy",rain,,06:46:40,19:58:12
"15026, USA",2024-04-12T16:00:00,9.7,5.6,5.8,76.66,0,98,rain,0,0,61.2,38.2,246.7,1003,87,4.9,82,0.3,1,10,"Rain, Partially cloudy",rain,,06:46:40,19:58:12
"15026, USA",2024-04-12T17:00:00,9.5,5.3,5.6,76.63,0.8,98,rain,0,0,63,38.9,250,1004,87,4.4,59,0.2,1,10,"Rain, Partially cloudy",rain,,06:46:40,19:58:12
"15026, USA",2024-04-12T18:00:00,9.1,4.8,5.2,76.57,0,63,rain,0,0,63.7,38.2,256.7,1005,88.3,8.4,46,0.2,0,10,"Rain, Partially cloudy",rain,,06:46:40,19:58:12
"15026, USA",2024-04-12T19:00:00,8.8,4.4,4.9,76.52,0,63,rain,0,0,64.1,37.8,263.3,1006,89.7,12.3,32,0.1,0,10,"Rain, Partially cloudy",rain,,06:46:40,19:58:12
"15026, USA",2024-04-12T20:00:00,8.4,4,4.5,76.45,4.1,63,rain,0,0,64.8,37.1,270,1008,91,16.3,19,0.1,0,10,"Rain, Overcast",rain,,06:46:40,19:58:12
"15026, USA",2024-04-12T21:00:00,8,3.4,4.3,77.46,0,63,rain,0,0,65.5,37.8,273.3,1009,89.7,16.3,13,0,0,10,"Rain, Partially cloudy",rain,,06:46:40,19:58:12
"15026, USA",2024-04-12T22:00:00,7.7,3,4.1,77.96,0,63,rain,0,0,65.9,38.2,276.7,1010,88.3,16.3,6,0,0,10,"Rain, Partially cloudy",rain,,06:46:40,19:58:12
"15026, USA",2024-04-12T23:00:00,7.3,2.4,3.9,79,0.8,63,rain,0,0,66.6,38.9,280,1011,87,16.3,0,0,0,10,"Rain, Partially cloudy",rain,,06:46:40,19:58:12
"15026, USA",2024-04-13T00:00:00,7.1,2.1,3.5,77.87,0,15,,0,0,65.9,38.9,280,1012,86.3,16.3,0,0,0,10,Partially cloudy,partly-cloudy-night,,06:45:07,19:59:14
"15026, USA",2024-04-13T01:00:00,6.9,1.8,3.2,77.29,0,15,,0,0,65.5,38.9,280,1013,85.7,16.3,0,0,0,10,Partially cloudy,partly-cloudy-night,,06:45:07,19:59:14
"15026, USA",2024-04-13T02:00:00,6.7,1.6,2.8,76.17,1.1,15,rain,0,0,64.8,38.9,280,1014,85,16.3,0,0,0,10,Partially cloudy,partly-cloudy-night,,06:45:07,19:59:14
"15026, USA",2024-04-13T03:00:00,6.5,1.4,2.4,75.06,0,15,,0,0,63.7,37.8,280,1014,76.3,16.3,0,0,0,10,Partially cloudy,partly-cloudy-night,,06:45:07,19:59:14
"15026, USA",2024-04-13T04:00:00,6.4,1.4,2.1,73.98,0,15,,0,0,62.3,36.4,280,1015,67.7,16.3,0,0,0,10,Partially cloudy,partly-cloudy-night,,06:45:07,19:59:14
"15026, USA",2024-04-13T05:00:00,6.2,1.2,1.7,72.9,0.3,15,rain,0,0,61.2,35.3,280,1015,59,16.3,0,0,0,10,Partially cloudy,partly-cloudy-night,,06:45:07,19:59:14
"15026, USA",2024-04-13T06:00:00,6,1,1.5,72.86,0,2,,0,0,56.9,33.5,280,1016,53.7,16.3,3,0,0,10,Partially cloudy,partly-cloudy-night,,06:45:07,19:59:14
"15026, USA",2024-04-13T07:00:00,5.8,0.9,1.4,73.35,0,2,,0,0,52.6,31.3,280,1016,48.3,16.3,5,0,0,10,Partially cloudy,partly-cloudy-day,,06:45:07,19:59:14
"15026, USA",2024-04-13T08:00:00,5.6,0.8,1.2,73.31,0,2,,0,0,48.2,29.5,280,1017,43,16.3,8,0,0,10,Partially cloudy,partly-cloudy-day,,06:45:07,19:59:14
"15026, USA",2024-04-13T09:00:00,6.9,2.4,1.4,67.99,0,2,,0,0,51.1,31,280,1018,47.7,16.3,133,0.5,1,10,Partially cloudy,partly-cloudy-day,,06:45:07,19:59:14
"15026, USA",2024-04-13T10:00:00,8.2,4,1.5,62.67,0,2,,0,0,54.4,32,280,1018,52.3,16.3,257,0.9,3,10,Partially cloudy,partly-cloudy-day,,06:45:07,19:59:14
"15026, USA",2024-04-13T11:00:00,9.5,5.6,1.7,58.23,0,2,,0,0,57.2,33.5,280,1018,57,16.3,382,1.4,4,10,Partially cloudy,partly-cloudy-day,,06:45:07,19:59:14
"15026, USA",2024-04-13T12:00:00,10.8,10.8,1.5,52.62,0,0,,0,0,57.2,34.2,280,1018,44,16.3,462,1.7,5,10,Partially cloudy,partly-cloudy-day,,06:45:07,19:59:14
"15026, USA",2024-04-13T13:00:00,12.1,12.1,1.4,47.94,0,0,,0,0,57.2,34.6,280,1018,31,16.3,541,1.9,5,10,Partially cloudy,partly-cloudy-day,,06:45:07,19:59:14
"15026, USA",2024-04-13T14:00:00,13.4,13.4,1.2,43.4,0,0,,0,0,57.2,35.3,280,1017,18,16.3,621,2.2,6,10,Clear,clear-day,,06:45:07,19:59:14
"15026, USA",2024-04-13T15:00:00,13.9,13.9,1.2,42.01,0,0,,0,0,57.2,34.6,280,1017,14.3,16.3,664,2.4,7,10,Clear,clear-day,,06:45:07,19:59:14
"15026, USA",2024-04-13T16:00:00,14.5,14.5,1.2,40.41,0,0,,0,0,57.2,34.2,280,1016,10.7,16.3,706,2.5,7,10,Clear,clear-day,,06:45:07,19:59:14
"15026, USA",2024-04-13T17:00:00,15,15,1.2,39.13,0,0,,0,0,57.2,33.5,280,1016,7,16.3,749,2.7,7,10,Clear,clear-day,,06:45:07,19:59:14
"15026, USA",2024-04-13T18:00:00,14.3,14.3,1.6,42.13,0,2,,0,0,51.8,29.2,276.7,1016,8.3,16.3,663,2.4,7,10,Clear,clear-day,,06:45:07,19:59:14
"15026, USA",2024-04-13T19:00:00,13.5,13.5,1.9,45.34,0,2,,0,0,46.1,24.8,273.3,1017,9.7,16.3,576,2.1,6,10,Clear,clear-day,,06:45:07,19:59:14
"15026, USA",2024-04-13T20:00:00,12.8,12.8,2.3,48.83,0,2,,0,0,40.7,20.5,270,1017,11,16.3,490,1.8,0,10,Clear,clear-night,,06:45:07,19:59:14
"15026, USA",2024-04-13T21:00:00,11.4,11.4,2.3,53.54,0,2,,0,0,38.5,25.6,270,1018,10.3,24.1,327,1.2,0,10,Clear,clear-night,,06:45:07,19:59:14
"15026, USA",2024-04-13T22:00:00,10.6,10.6,2.7,58.09,0,2,,0,0,33.8,22,260,1018,12.7,24.1,163,0.6,0,10,Clear,clear-night,,06:45:07,19:59:14
"15026, USA",2024-04-13T23:00:00,9.8,7.2,3.2,63.49,0,2,,0,0,28.8,18.7,250,1018,15,24.1,0,0,0,10,Clear,clear-night,,06:45:07,19:59:14
"15026, USA",2024-04-14T00:00:00,9.4,6.7,3.5,66.61,0,2,,0,0,27.7,18.4,246.7,1018,20.3,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,,06:43:36,20:00:16
"15026, USA",2024-04-14T01:00:00,9.1,6.4,3.7,68.94,0,2,,0,0,26.6,17.6,243.3,1016,25.7,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,,06:43:36,20:00:16
"15026, USA",2024-04-14T02:00:00,8.7,6,4,72.34,0,2,,0,0,25.6,17.3,240,1015,31,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,,06:43:36,20:00:16
"15026, USA",2024-04-14T03:00:00,8.5,5.7,4.3,74.88,0,11,,0,0,25.6,17.3,233.3,1015,33.3,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,,06:43:36,20:00:16
"15026, USA",2024-04-14T04:00:00,8.4,5.6,4.7,77.53,0,11,,0,0,25.6,17.6,226.7,1014,35.7,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,,06:43:36,20:00:16
"15026, USA",2024-04-14T05:00:00,8.2,5.3,5,80.25,0,11,,0,0,25.6,17.6,220,1013,38,11,0,0,0,10,Partially cloudy,partly-cloudy-night,,06:43:36,20:00:16
"15026, USA",2024-04-14T06:00:00,8.5,5.6,5.5,81.41,0,11,,0,0,27,18.4,216.7,1012,40.3,6.3,0,0,0,10,Partially cloudy,partly-cloudy-night,,06:43:36,20:00:16
"15026, USA",2024-04-14T07:00:00,8.9,6,6.1,82.6,0,11,,0,0,28.1,19.4,213.3,1012,42.7,24.1,1,0,0,10,Partially cloudy,partly-cloudy-day,,06:43:36,20:00:16
"15026, USA",2024-04-14T08:00:00,9.2,6.3,6.6,83.78,0,11,,0,0,29.5,20.2,210,1011,45,24.1,1,0,0,10,Partially cloudy,partly-cloudy-day,,06:43:36,20:00:16
"15026, USA",2024-04-14T09:00:00,11.2,11.2,7.4,77.43,0,20,,0,0,31.3,20.9,213.3,1011,47.7,20.8,43,0.2,0,10,Partially cloudy,partly-cloudy-day,,06:43:36,20:00:16
"15026, USA",2024-04-14T10:00:00,13.2,13.2,8.2,71.69,0,20,,0,0,33.1,21.6,216.7,1011,50.3,24.1,85,0.3,1,3,Partially cloudy,partly-cloudy-day,,06:43:36,20:00:16
"15026, USA",2024-04-14T11:00:00,15.2,15.2,9,66.48,0,20,,0,0,34.9,22.3,220,1011,53,24.1,127,0.5,1,3,Partially cloudy,partly-cloudy-day,,06:43:36,20:00:16
"15026, USA",2024-04-14T12:00:00,16.7,16.7,9.5,62.48,0,20,,0,0,37.4,24.5,223.3,1010,53,24.1,163,0.6,2,3,Partially cloudy,partly-cloudy-day,,06:43:36,20:00:16
"15026, USA",2024-04-14T13:00:00,18.2,18.2,10,58.77,0,20,,0,0,40,26.3,226.7,1010,53,24.1,200,0.7,2,10,Partially cloudy,partly-cloudy-day,,06:43:36,20:00:16
"15026, USA",2024-04-14T14:00:00,19.7,19.7,10.5,55.33,0.3,20,rain,0,0,42.5,28.4,230,1009,53,24.1,236,0.8,2,10,Partially cloudy,partly-cloudy-day,,06:43:36,20:00:16
"15026, USA",2024-04-14T15:00:00,20,20,10.6,54.68,0,33,,0,0,42.8,28.8,233.3,1008,54,24.1,250,0.9,3,10,Partially cloudy,partly-cloudy-day,,06:43:36,20:00:16
"15026, USA",2024-04-14T16:00:00,20.2,20.2,10.7,54.36,0,33,,0,0,43.6,29.2,236.7,1008,55,8.6,264,1,3,10,Partially cloudy,partly-cloudy-day,,06:43:36,20:00:16
"15026, USA",2024-04-14T17:00:00,20.5,20.5,10.8,53.72,0.3,33,rain,0,0,43.9,29.5,240,1007,56,24.1,278,1,3,10,Partially cloudy,partly-cloudy-day,,06:43:36,20:00:16
"15026, USA",2024-04-14T18:00:00,19.9,19.9,10.8,55.75,0,33,,0,0,43.9,29.5,240,1008,56,8.9,237,0.9,2,10,Partially cloudy,partly-cloudy-day,,06:43:36,20:00:16
"15026, USA",2024-04-14T19:00:00,19.4,19.4,10.8,57.51,0,33,,0,0,43.6,29.5,240,1008,56,24.1,197,0.7,2,10,Partially cloudy,partly-cloudy-day,,06:43:36,20:00:16
"15026, USA",2024-04-14T20:00:00,18.8,18.8,10.8,59.7,0.3,33,rain,0,0,43.6,29.5,240,1008,56,24.1,156,0.6,2,10,Partially cloudy,partly-cloudy-day,,06:43:36,20:00:16
"15026, USA",2024-04-14T21:00:00,18.2,18.2,10.9,62.4,0,42,,0,0,41.4,28.1,243.3,1009,50.3,4.9,104,0.4,0,10,Partially cloudy,partly-cloudy-night,,06:43:36,20:00:16
"15026, USA",2024-04-14T22:00:00,17.6,17.6,11.1,65.67,0,42,,0,0,38.9,26.3,246.7,1009,44.7,24.1,52,0.2,0,10,Partially cloudy,partly-cloudy-night,,06:43:36,20:00:16
"15026, USA",2024-04-14T23:00:00,17,17,11.2,68.66,0.3,42,rain,0,0,36.7,24.8,250,1009,39,12.3,0,0,0,10,Partially cloudy,partly-cloudy-night,,06:43:36,20:00:16
"15026, USA",2024-04-15T00:00:00,16.4,16.4,10.9,69.93,0,42,,0,0,35.3,23.8,253.3,1010,42.7,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,,06:42:05,20:01:19
"15026, USA",2024-04-15T01:00:00,15.7,15.7,10.7,72.15,0,42,,0,0,34.2,23,256.7,1011,46.3,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,,06:42:05,20:01:19
"15026, USA",2024-04-15T02:00:00,15.1,15.1,10.4,73.5,0,42,,0,0,32.8,22,260,1012,50,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,,06:42:05,20:01:19
"15026, USA",2024-04-15T03:00:00,14.6,14.6,10.1,74.4,0,38,,0,0,31,20.9,256.7,1013,48.3,20.7,0,0,0,10,Partially cloudy,partly-cloudy-night,,06:42:05,20:01:19
"15026, USA",2024-04-15T04:00:00,14,14,9.9,76.32,0,38,,0,0,29.5,19.4,253.3,1013,46.7,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,,06:42:05,20:01:19
"15026, USA",2024-04-15T05:00:00,13.5,13.5,9.6,77.27,0.3,38,rain,0,0,27.7,18.4,250,1014,45,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,,06:42:05,20:01:19
"15026, USA",2024-04-15T06:00:00,13.4,13.4,9.5,77.25,0,38,,0,0,27,18,246.7,1015,46.3,24.1,1,0,0,10,Partially cloudy,partly-cloudy-night,,06:42:05,20:01:19
"15026, USA",2024-04-15T07:00:00,13.2,13.2,9.5,78.27,0,38,,0,0,26.6,17.3,243.3,1016,47.7,24.1,2,0,0,10,Partially cloudy,partly-cloudy-day,,06:42:05,20:01:19
"15026, USA",2024-04-15T08:00:00,13.1,13.1,9.4,78.25,0,38,,0,0,25.9,16.9,240,1017,49,24.1,3,0,0,10,Partially cloudy,partly-cloudy-day,,06:42:05,20:01:19
"15026, USA",2024-04-15T09:00:00,14.4,14.4,9.7,73.38,0,22,,0,0,26.6,17.6,240,1017,43.3,24.1,99,0.4,1,10,Partially cloudy,partly-cloudy-day,,06:42:05,20:01:19
"15026, USA",2024-04-15T10:00:00,15.7,15.7,9.9,68.4,0,22,,0,0,27,18.7,240,1018,37.7,24.1,196,0.7,2,10,Partially cloudy,partly-cloudy-day,,06:42:05,20:01:19
